ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,month,month_name,day,hour
12474310,JE363631,2021-08-29 19:00:00,006XX E 69TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,False,False,321,3,20.0,42.0,11,1181585.0,1859401.0,2021,09/08/2021 03:41:20 PM,41.769430202,-87.609944933,"(41.769430202, -87.609944933)",8,August,Sunday,19
12466849,JE354518,2021-08-29 18:21:00,008XX E 92ND ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,633,6,8.0,44.0,26,1183383.0,1844152.0,2021,09/05/2021 03:40:12 PM,41.727543644,-87.60382826,"(41.727543644, -87.60382826)",8,August,Sunday,18
12466886,JE354517,2021-08-29 17:00:00,051XX N SHERIDAN RD,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,2024,20,48.0,3.0,26,1168703.0,1934476.0,2021,09/05/2021 03:40:12 PM,41.975729415,-87.654989539,"(41.975729415, -87.654989539)",8,August,Sunday,17
12466682,JE354349,2021-08-29 16:05:00,083XX S INGLESIDE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,632,6,8.0,44.0,26,1184006.0,1849870.0,2021,09/05/2021 03:40:12 PM,41.743219959,-87.601367997,"(41.743219959, -87.601367997)",8,August,Sunday,16
12466685,JE354265,2021-08-29 14:22:00,0000X E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1834,18,42.0,8.0,11,1176796.0,1903917.0,2021,09/05/2021 03:40:12 PM,41.891694878,-87.626155832,"(41.891694878, -87.626155832)",8,August,Sunday,14
12466641,JE354312,2021-08-29 13:45:00,062XX N WHIPPLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2413,24,50.0,2.0,08A,1154888.0,1941250.0,2021,09/05/2021 03:40:12 PM,41.994606561,-87.705609904,"(41.994606561, -87.705609904)",8,August,Sunday,13
12466390,JE353903,2021-08-29 08:00:00,024XX N RUTHERFORD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,2512,25,36.0,18.0,08A,1131009.0,1915516.0,2021,09/05/2021 03:40:12 PM,41.924436467,-87.7940449,"(41.924436467, -87.7940449)",8,August,Sunday,8
12469452,JE357647,2021-08-29 08:00:00,011XX E 52ND ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,233,2,4.0,41.0,11,1184452.0,1870893.0,2021,09/05/2021 03:40:12 PM,41.800898584,-87.599076215,"(41.800898584, -87.599076215)",8,August,Sunday,8
12466511,JE354106,2021-08-29 05:30:00,070XX S VERNON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,322,3,6.0,69.0,08A,1180462.0,1858526.0,2021,09/05/2021 03:40:12 PM,41.767054957,-87.614088121,"(41.767054957, -87.614088121)",8,August,Sunday,5
12466492,JE353891,2021-08-29 01:43:00,104XX S HALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,2212,22,19.0,72.0,08A,1165678.0,1835393.0,2021,09/05/2021 03:40:12 PM,41.703901,-87.668932057,"(41.703901, -87.668932057)",8,August,Sunday,1
12467323,JE354227,2021-08-29 00:00:00,052XX S JUSTINE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,934,9,16.0,61.0,08A,1166894.0,1869950.0,2021,09/05/2021 03:40:12 PM,41.798704414,-87.66349411,"(41.798704414, -87.66349411)",8,August,Sunday,0
12467114,JE354448,2021-08-29 00:00:00,031XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1933,19,44.0,6.0,11,1170283.0,1920956.0,2021,09/05/2021 03:40:12 PM,41.93859561,-87.649576033,"(41.93859561, -87.649576033)",8,August,Sunday,0
12469375,JE357567,2021-08-28 21:26:00,014XX N LOCKWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2532,25,37.0,25.0,08A,1140761.0,1909144.0,2021,09/04/2021 03:40:49 PM,41.906777106,-87.758368335,"(41.906777106, -87.758368335)",8,August,Saturday,21
12466612,JE354254,2021-08-28 21:00:00,077XX W BIRCHWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1611,16,41.0,9.0,08A,1123865.0,1949151.0,2021,09/04/2021 03:40:49 PM,42.016854964,-87.819554404,"(42.016854964, -87.819554404)",8,August,Saturday,21
12467317,JE355117,2021-08-28 20:52:00,067XX S PERRY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,722,7,6.0,69.0,08A,1176560.0,1860218.0,2021,09/04/2021 03:40:49 PM,41.77178664,-87.628339611,"(41.77178664, -87.628339611)",8,August,Saturday,20
12465956,JE353419,2021-08-28 19:05:00,004XX E ILLINOIS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1834,18,42.0,8.0,11,1179279.0,1903707.0,2021,09/04/2021 03:40:49 PM,41.891062111,-87.617043461,"(41.891062111, -87.617043461)",8,August,Saturday,19
12465905,JE353430,2021-08-28 19:00:00,016XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,DEPARTMENT STORE,False,False,1433,14,32.0,24.0,08A,1165315.0,1910723.0,2021,09/04/2021 03:40:49 PM,41.910622937,-87.668126278,"(41.910622937, -87.668126278)",8,August,Saturday,19
12466736,JE354326,2021-08-28 18:48:00,041XX W FULLERTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,2525,25,35.0,20.0,08A,1148163.0,1915629.0,2021,09/07/2021 03:41:02 PM,41.924433208,-87.731010169,"(41.924433208, -87.731010169)",8,August,Saturday,18
12465826,JE353318,2021-08-28 17:36:00,056XX S LOWE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,711,7,20.0,68.0,08A,1172926.0,1867493.0,2021,09/04/2021 03:40:49 PM,41.79183103,-87.641446053,"(41.79183103, -87.641446053)",8,August,Saturday,17
12466338,JE353876,2021-08-28 17:00:00,0000X E BELLEVUE PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1824,18,42.0,8.0,11,1176473.0,1907515.0,2021,09/04/2021 03:40:49 PM,41.901575266,-87.6272333,"(41.901575266, -87.6272333)",8,August,Saturday,17
12465836,JE353265,2021-08-28 16:34:00,062XX S PAULINA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE - PORCH / HALLWAY,False,True,714,7,15.0,67.0,08A,1166081.0,1863282.0,2021,09/04/2021 03:40:49 PM,41.780423947,-87.666665174,"(41.780423947, -87.666665174)",8,August,Saturday,16
12465926,JE353370,2021-08-28 16:25:00,0000X E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1834,18,42.0,8.0,11,1176796.0,1903917.0,2021,09/04/2021 03:40:49 PM,41.891694878,-87.626155832,"(41.891694878, -87.626155832)",8,August,Saturday,16
12468414,JE356557,2021-08-28 12:30:00,064XX S ELLIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,314,3,20.0,42.0,08A,1184165.0,1862436.0,2021,09/04/2021 03:40:49 PM,41.777698585,-87.600393128,"(41.777698585, -87.600393128)",8,August,Saturday,12
12465675,JE353067,2021-08-28 12:00:00,062XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,712,7,16.0,68.0,08A,1170714.0,1863461.0,2021,09/04/2021 03:40:49 PM,41.780815323,-87.6496746,"(41.780815323, -87.6496746)",8,August,Saturday,12
12468873,JE357149,2021-08-28 11:00:00,037XX W LELAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1723,17,35.0,14.0,08A,1150573.0,1930972.0,2021,09/04/2021 03:40:49 PM,41.966488802,-87.721752487,"(41.966488802, -87.721752487)",8,August,Saturday,11
12465507,JE352863,2021-08-28 09:30:00,091XX S SOUTH CHICAGO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,423,4,7.0,46.0,08A,1196826.0,1844863.0,2021,09/04/2021 03:40:49 PM,41.729171506,-87.55456177,"(41.729171506, -87.55456177)",8,August,Saturday,9
12472110,JE361091,2021-08-28 08:00:00,081XX S LUELLA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,414,4,8.0,46.0,08A,1192605.0,1851349.0,2021,09/07/2021 03:41:02 PM,41.747073428,-87.569813263,"(41.747073428, -87.569813263)",8,August,Saturday,8
12469425,JE357717,2021-08-28 02:32:00,018XX E 93RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,413,4,8.0,48.0,08A,1190259.0,1843675.0,2021,09/04/2021 03:40:49 PM,41.726072039,-87.578656067,"(41.726072039, -87.578656067)",8,August,Saturday,2
12465254,JE352611,2021-08-28 01:52:00,063XX S LAFLIN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,725,7,16.0,67.0,08A,1167422.0,1862732.0,2021,09/04/2021 03:40:49 PM,41.778886044,-87.661764581,"(41.778886044, -87.661764581)",8,August,Saturday,1
12470288,JE358846,2021-08-28 00:00:00,009XX S RACINE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1231,12,28.0,28.0,08A,1168521.0,1895981.0,2021,09/04/2021 03:40:49 PM,41.870101037,-87.656775686,"(41.870101037, -87.656775686)",8,August,Saturday,0
12465260,JE352655,2021-08-27 23:30:00,011XX N LEAMINGTON AVE,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,APARTMENT,True,True,1531,15,37.0,25.0,26,1141820.0,1907176.0,2021,09/03/2021 03:40:53 PM,41.901357145,-87.75452692,"(41.901357145, -87.75452692)",8,August,Friday,23
12465884,JE353307,2021-08-27 21:00:00,008XX E 89TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,633,6,8.0,44.0,08A,1183353.0,1845813.0,2021,09/03/2021 03:40:53 PM,41.732102317,-87.60388659,"(41.732102317, -87.60388659)",8,August,Friday,21
12465824,JE353200,2021-08-27 18:30:00,003XX W 35TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,915,9,11.0,34.0,11,1174431.0,1881739.0,2021,09/03/2021 03:40:53 PM,41.830890037,-87.635503335,"(41.830890037, -87.635503335)",8,August,Friday,18
12465531,JE352879,2021-08-27 18:00:00,053XX N KEDZIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1712,17,39.0,13.0,08A,1154079.0,1935296.0,2021,09/03/2021 03:40:53 PM,41.978284713,-87.70874551,"(41.978284713, -87.70874551)",8,August,Friday,18
12467353,JE355206,2021-08-27 18:00:00,050XX S LAPORTE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,814,8,22.0,56.0,08A,1144213.0,1870692.0,2021,09/07/2021 03:41:02 PM,41.801195472,-87.746652653,"(41.801195472, -87.746652653)",8,August,Friday,18
12464936,JE352192,2021-08-27 17:40:00,040XX S ROCKWELL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,921,9,12.0,58.0,08A,1159696.0,1877902.0,2021,09/03/2021 03:40:53 PM,41.820676591,-87.689672426,"(41.820676591, -87.689672426)",8,August,Friday,17
12467808,JE355527,2021-08-27 17:20:00,052XX S LAKE PARK AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,234,2,4.0,41.0,11,1187633.0,1870769.0,2021,09/03/2021 03:40:53 PM,41.800483161,-87.587414531,"(41.800483161, -87.587414531)",8,August,Friday,17
12464836,JE352107,2021-08-27 15:30:00,071XX S YATES BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,True,334,3,5.0,43.0,11,1193452.0,1857934.0,2021,09/03/2021 03:40:53 PM,41.765122523,-87.56649461,"(41.765122523, -87.56649461)",8,August,Friday,15
12484274,JE375814,2021-08-27 15:00:00,011XX E MARQUETTE RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,321,3,20.0,42.0,11,1185117.0,1861479.0,2021,09/18/2021 03:39:29 PM,41.775050174,-87.596933169,"(41.775050174, -87.596933169)",8,August,Friday,15
12464702,JE351934,2021-08-27 13:30:00,083XX S SANGAMON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,613,6,21.0,71.0,08A,1171415.0,1849590.0,2021,09/03/2021 03:40:53 PM,41.742736236,-87.647510047,"(41.742736236, -87.647510047)",8,August,Friday,13
12464867,JE352161,2021-08-27 12:00:00,035XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1422,14,26.0,23.0,08A,1152417.0,1910402.0,2021,09/03/2021 03:40:53 PM,41.910006799,-87.715517428,"(41.910006799, -87.715517428)",8,August,Friday,12
12464653,JE351659,2021-08-27 10:15:00,056XX S LOWE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,711,7,20.0,68.0,08A,1172926.0,1867493.0,2021,09/03/2021 03:40:53 PM,41.79183103,-87.641446053,"(41.79183103, -87.641446053)",8,August,Friday,10
12464815,JE352084,2021-08-27 09:00:00,027XX W CONGRESS PKWY,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1135,11,28.0,27.0,08A,1158286.0,1897654.0,2021,09/03/2021 03:40:53 PM,41.874907129,-87.694305811,"(41.874907129, -87.694305811)",8,August,Friday,9
12464799,JE351855,2021-08-27 00:01:00,033XX W CARROLL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1123,11,28.0,27.0,11,1154031.0,1902203.0,2021,09/03/2021 03:40:53 PM,41.887475918,-87.709807121,"(41.887475918, -87.709807121)",8,August,Friday,0
12464113,JE351202,2021-08-26 20:28:00,085XX S PEORIA ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,613,6,21.0,71.0,08A,1171803.0,1848202.0,2021,09/02/2021 03:42:55 PM,41.738918882,-87.64612902,"(41.738918882, -87.64612902)",8,August,Thursday,20
12464202,JE351290,2021-08-26 20:00:00,052XX S CALUMET AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,231,2,3.0,40.0,08A,1179372.0,1870363.0,2021,09/02/2021 03:42:55 PM,41.799561786,-87.617722291,"(41.799561786, -87.617722291)",8,August,Thursday,20
12465102,JE352331,2021-08-26 19:43:00,097XX S DAMEN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2213,22,19.0,72.0,08A,1164738.0,1840135.0,2021,09/02/2021 03:42:55 PM,41.716933676,-87.672240862,"(41.716933676, -87.672240862)",8,August,Thursday,19
12464017,JE351151,2021-08-26 19:00:00,036XX W 47TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,821,8,14.0,57.0,11,1152778.0,1873224.0,2021,09/02/2021 03:42:55 PM,41.807978925,-87.715174573,"(41.807978925, -87.715174573)",8,August,Thursday,19
12464001,JE351135,2021-08-26 18:05:00,016XX S RIDGEWAY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,True,1014,10,24.0,29.0,08A,1151637.0,1891545.0,2021,09/02/2021 03:42:55 PM,41.858276581,-87.718878854,"(41.858276581, -87.718878854)",8,August,Thursday,18
12464360,JE351451,2021-08-26 16:50:00,0000X W 71ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,731,7,6.0,69.0,08A,1176970.0,1857910.0,2021,09/02/2021 03:42:55 PM,41.765444001,-87.626906181,"(41.765444001, -87.626906181)",8,August,Thursday,16
12466711,JE354473,2021-08-26 16:45:00,053XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,231,2,3.0,40.0,08A,1178505.0,1869709.0,2021,09/02/2021 03:42:55 PM,41.797786912,-87.620921658,"(41.797786912, -87.620921658)",8,August,Thursday,16
12463840,JE350824,2021-08-26 14:40:00,025XX W 79TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,835,8,18.0,70.0,08A,1160650.0,1852146.0,2021,09/02/2021 03:42:55 PM,41.749978958,-87.686883073,"(41.749978958, -87.686883073)",8,August,Thursday,14
12463990,JE351131,2021-08-26 14:15:00,017XX E 67TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,332,3,5.0,43.0,11,1189118.0,1860905.0,2021,09/02/2021 03:42:55 PM,41.773380122,-87.582284649,"(41.773380122, -87.582284649)",8,August,Thursday,14
12463708,JE350688,2021-08-26 13:12:00,001XX E 107TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,512,5,9.0,49.0,08A,1179297.0,1834056.0,2021,09/02/2021 03:42:55 PM,41.69993294,-87.619102587,"(41.69993294, -87.619102587)",8,August,Thursday,13
12463685,JE350650,2021-08-26 13:00:00,079XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,624,6,6.0,44.0,08A,1180279.0,1852393.0,2021,09/07/2021 03:41:02 PM,41.750229541,-87.614946609,"(41.750229541, -87.614946609)",8,August,Thursday,13
12463953,JE351087,2021-08-26 12:19:00,072XX S BENNETT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,333,3,5.0,43.0,08A,1189963.0,1857256.0,2021,09/02/2021 03:42:55 PM,41.763346678,-87.579304394,"(41.763346678, -87.579304394)",8,August,Thursday,12
12464090,JE351149,2021-08-26 10:00:00,045XX S DREXEL BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,221,2,4.0,39.0,08A,1182957.0,1875015.0,2021,09/02/2021 03:42:55 PM,41.812244589,-87.604430616,"(41.812244589, -87.604430616)",8,August,Thursday,10
12463609,JE350580,2021-08-26 09:32:00,108XX S TORRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,434,4,10.0,51.0,08A,1195566.0,1833739.0,2021,09/02/2021 03:42:55 PM,41.698677388,-87.559543584,"(41.698677388, -87.559543584)",8,August,Thursday,9
12463429,JE350341,2021-08-26 06:00:00,048XX N SHERIDAN RD,0583,STALKING,CYBERSTALKING,APARTMENT,False,False,2024,20,46.0,3.0,08A,1168754.0,1932564.0,2021,09/02/2021 03:42:55 PM,41.970481724,-87.654857679,"(41.970481724, -87.654857679)",8,August,Thursday,6
12560913,JE469545,2021-08-26 04:00:00,039XX W LAWRENCE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1712,17,35.0,14.0,11,1149081.0,1931603.0,2021,12/09/2021 03:51:35 PM,41.968249403,-87.72722196,"(41.968249403, -87.72722196)",8,August,Thursday,4
12463363,JE350276,2021-08-26 02:28:00,047XX S CICERO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,814,8,22.0,56.0,26,1145155.0,1872875.0,2021,09/02/2021 03:42:55 PM,41.80716827,-87.743142974,"(41.80716827, -87.743142974)",8,August,Thursday,2
12463579,JE350530,2021-08-26 00:00:00,001XX W OAK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1832,18,2.0,8.0,11,1174734.0,1907126.0,2021,09/02/2021 03:42:55 PM,41.900546929,-87.633632427,"(41.900546929, -87.633632427)",8,August,Thursday,0
12476535,JE366462,2021-08-26 00:00:00,076XX S ARTESIAN AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,835,8,18.0,70.0,11,1161371.0,1853893.0,2021,09/10/2021 03:39:35 PM,41.754758094,-87.684192698,"(41.754758094, -87.684192698)",8,August,Thursday,0
12463181,JE349926,2021-08-25 18:02:00,021XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1424,14,2.0,24.0,08A,1161776.0,1910621.0,2021,09/07/2021 03:41:02 PM,41.910417621,-87.681130089,"(41.910417621, -87.681130089)",8,August,Wednesday,18
12463197,JE349882,2021-08-25 17:55:00,007XX E 111TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,POLICE FACILITY / VEHICLE PARKING LOT,False,False,531,5,9.0,50.0,08A,1183356.0,1831503.0,2021,09/01/2021 03:41:31 PM,41.692833841,-87.60431945,"(41.692833841, -87.60431945)",8,August,Wednesday,17
12485385,JE350010,2021-08-25 17:33:00,039XX N CHRISTIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1733,17,33.0,16.0,08A,1153360.0,1925897.0,2021,09/21/2021 03:40:37 PM,41.952507621,-87.711640458,"(41.952507621, -87.711640458)",8,August,Wednesday,17
12463828,JE350107,2021-08-25 17:30:00,011XX S CANAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATHLETIC CLUB,False,False,124,1,25.0,28.0,11,1173303.0,1895451.0,2021,09/01/2021 03:41:31 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",8,August,Wednesday,17
12467579,JE355528,2021-08-25 16:00:00,045XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,1913,19,46.0,3.0,11,1165592.0,1930318.0,2021,09/01/2021 03:41:31 PM,41.964386741,-87.666548792,"(41.964386741, -87.666548792)",8,August,Wednesday,16
12463037,JE349957,2021-08-25 16:00:00,002XX E ONTARIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1834,18,42.0,8.0,11,1178151.0,1904545.0,2021,09/01/2021 03:41:31 PM,41.893387387,-87.621160453,"(41.893387387, -87.621160453)",8,August,Wednesday,16
12463029,JE349813,2021-08-25 15:00:00,019XX N CALIFORNIA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1421,14,1.0,22.0,08A,1157395.0,1912756.0,2021,09/01/2021 03:41:31 PM,41.916366517,-87.697166064,"(41.916366517, -87.697166064)",8,August,Wednesday,15
12491203,JE384279,2021-08-25 14:00:00,013XX W WASHBURNE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,1233,12,25.0,28.0,11,1167664.0,1894516.0,2021,09/25/2021 03:39:36 PM,41.866099449,-87.659964172,"(41.866099449, -87.659964172)",8,August,Wednesday,14
12503081,JE398536,2021-08-25 12:00:00,013XX S PRAIRIE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,132,1,3.0,33.0,11,1178172.0,1894355.0,2021,10/06/2021 03:42:04 PM,41.865425001,-87.621393773,"(41.865425001, -87.621393773)",8,August,Wednesday,12
12463967,JE351035,2021-08-25 11:28:00,003XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,False,114,1,42.0,32.0,11,1177248.0,1902291.0,2021,09/01/2021 03:41:31 PM,41.887222817,-87.624545187,"(41.887222817, -87.624545187)",8,August,Wednesday,11
12462749,JE349454,2021-08-25 11:19:00,044XX S SAWYER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,821,8,14.0,58.0,08A,1155436.0,1875014.0,2021,09/01/2021 03:41:31 PM,41.812838049,-87.705377647,"(41.812838049, -87.705377647)",8,August,Wednesday,11
12466551,JE346526,2021-08-25 10:00:00,071XX S STONY ISLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,CONVENIENCE STORE,False,False,324,3,7.0,43.0,08A,1188052.0,1857743.0,2021,09/01/2021 03:41:31 PM,41.764728804,-87.586292974,"(41.764728804, -87.586292974)",8,August,Wednesday,10
12469568,JE357836,2021-08-25 10:00:00,006XX W 63RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,711,7,16.0,68.0,11,1173253.0,1863118.0,2021,09/02/2021 03:42:55 PM,41.779818321,-87.640376299,"(41.779818321, -87.640376299)",8,August,Wednesday,10
12470016,JE357917,2021-08-25 08:21:00,015XX S WABASH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,131,1,3.0,33.0,11,1177014.0,1892855.0,2021,09/02/2021 03:42:55 PM,41.861335178,-87.625690175,"(41.861335178, -87.625690175)",8,August,Wednesday,8
12462457,JE349164,2021-08-25 04:00:00,096XX S PERRY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,511,5,21.0,49.0,08A,1177308.0,1840992.0,2021,09/01/2021 03:41:31 PM,41.719011315,-87.626176882,"(41.719011315, -87.626176882)",8,August,Wednesday,4
12497869,JE389668,2021-08-25 01:00:00,060XX W HIGGINS AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1622,16,45.0,11.0,11,1134773.0,1933482.0,2021,10/02/2021 03:39:58 PM,41.973671258,-87.779787762,"(41.973671258, -87.779787762)",8,August,Wednesday,1
12470623,JE359240,2021-08-25 00:00:00,023XX W WARREN BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1223,12,27.0,28.0,08A,1160875.0,1900297.0,2021,09/04/2021 03:40:08 PM,41.882106473,-87.684726737,"(41.882106473, -87.684726737)",8,August,Wednesday,0
12475512,JE365157,2021-08-24 16:00:00,006XX N KEDZIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1121,11,27.0,23.0,08A,1154925.0,1904130.0,2021,09/09/2021 03:43:20 PM,41.892745919,-87.706472369,"(41.892745919, -87.706472369)",8,August,Tuesday,16
12462007,JE348572,2021-08-24 15:58:00,005XX S STATE ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,CONVENIENCE STORE,False,False,123,1,4.0,32.0,11,1176447.0,1897895.0,2021,08/31/2021 03:41:20 PM,41.875178061,-87.627619404,"(41.875178061, -87.627619404)",8,August,Tuesday,15
12471471,JE360269,2021-08-24 14:45:00,034XX W FLOURNOY ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1133,11,24.0,27.0,11,1153512.0,1896818.0,2021,09/07/2021 03:41:02 PM,41.872709251,-87.711856258,"(41.872709251, -87.711856258)",8,August,Tuesday,14
12462043,JE348524,2021-08-24 13:31:00,070XX S GREEN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,733,7,6.0,68.0,08A,1171848.0,1858257.0,2021,08/31/2021 03:41:20 PM,41.766510113,-87.645669701,"(41.766510113, -87.645669701)",8,August,Tuesday,13
12462484,JE348357,2021-08-24 13:20:00,072XX S UNION AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,732,7,6.0,68.0,08A,1173001.0,1856896.0,2021,08/31/2021 03:41:20 PM,41.762749991,-87.641483658,"(41.762749991, -87.641483658)",8,August,Tuesday,13
